likes,replies,retweets,text,user_screen_name,tidy_tweet,tokenized_tweet,MNO_label,lang,sentiment
7,0,6,"Me: But I just bought 1gb a few m.....

Econet: YOU HAVE EXHAUSTED YOUR DATA!!! pic.twitter.com/f1Uz4UFtbe",luvjiz52,me  but i just bought  gb a few m       econet  you have exhausted your data    ,"['me', 'but', 'i', 'just', 'bought', 'gb', 'a', 'few', 'm', 'econet', 'you', 'have', 'exhausted', 'your', 'data']",e,True,neg
7,0,3,"Success of PROMIS promoted by @serigmol at #H2020 and RISE workshop run by Econet @OpenFunding and Universidad de Cadiz @univcadiz
#MSCApic.twitter.com/tVXr3ptnF6",Promis_itn,success of promis promoted by  serigmol at #h     and rise workshop run by econet  openfunding and universidad de cadiz  univcadiz #msca,"['success', 'of', 'promis', 'promoted', 'by', 'serigmol', 'at', '#h', 'and', 'rise', 'workshop', 'run', 'by', 'econet', 'openfunding', 'and', 'universidad', 'de', 'cadiz', 'univcadiz', '#msca']",e,True,neutral
14,0,6,Get connected to your vehicle anytime from anywhere with Econet Connected Car.@TechnoMagZw @Techunzipped @Otis_Mak @BkayKasanga pic.twitter.com/lkwCwISjQc,jiantloaded,get connected to your vehicle anytime from anywhere with econet connected car  technomagzw  techunzipped  otis mak  bkaykasanga ,"['get', 'connected', 'to', 'your', 'vehicle', 'anytime', 'from', 'anywhere', 'with', 'econet', 'connected', 'car', 'technomagzw', 'techunzipped', 'otis', 'mak', 'bkaykasanga']",e,True,neg
23,0,13,"EconetConnectedCar control,monitor,manage&maintain your vehicles  in Zimbabwe&across Africa.Sign up.@econetzimbabwe @econet_support pic.twitter.com/h1GGk3YOb7",jiantloaded,econetconnectedcar control monitor manage maintain your vehicles  in  across africa sign up  econet  econet support ,"['econetconnectedcar', 'control', 'monitor', 'manage', 'maintain', 'your', 'vehicles', 'in', 'zimbabwe', 'across', 'africa', 'sign', 'up', 'econetzimbabwe', 'econet', 'support']",e,True,neutral
4,5,3,"Boy, Zim is 1 huge mess. These are degreed people and what's a brand ambassador according to NetOne? Airtime vendor? https://twitter.com/zimmediareview/status/877038866003357696 …",sydney263,boy   is   huge mess  these are degreed people and what s a brand ambassador according to netone  airtime vendor    ,"['boy', 'zim', 'is', 'huge', 'mess', 'these', 'are', 'degreed', 'people', 'and', 'what', 's', 'a', 'brand', 'ambassador', 'according', 'to', 'netone', 'airtime', 'vendor']",c,True,neutral
6,0,3,#Business - Bulawayo job seekers overwhelm NetOne http://www.chronicle.co.zw/bulawayo-job-seekers-overwhelm-netone/ …pic.twitter.com/tpsU8CKVXj,ChronicleZim,#business   bulawayo job seekers overwhelm netone   ,"['#business', 'bulawayo', 'job', 'seekers', 'overwhelm', 'netone']",c,True,neutral
6,0,10,"Econet never has ""network issues"" when it's time to tell you your data is expiring or when they send ma random nonsense messages avo ",NickkTitan,econet never has  network issues  when it s time to tell you your data is expiring or when they send ma random nonsense messages avo ,"['econet', 'never', 'has', 'network', 'issues', 'when', 'it', 's', 'time', 'to', 'tell', 'you', 'your', 'data', 'is', 'expiring', 'or', 'when', 'they', 'send', 'ma', 'random', 'nonsense', 'messages', 'avo']",e,True,neg
49,24,87,"Thousands of young jobseekers turn up to apply for work as NetOne brand ambassadors in Byo yesterday. 
High unemployment.

(Chronicle) pic.twitter.com/vQgybpdvb3",ZimMediaReview,thousands of young jobseekers turn up to apply for work as netone brand ambassadors in byo yesterday   high unemployment    chronicle  ,"['thousands', 'of', 'young', 'jobseekers', 'turn', 'up', 'to', 'apply', 'for', 'work', 'as', 'netone', 'brand', 'ambassadors', 'in', 'byo', 'yesterday', 'high', 'unemployment', 'chronicle']",c,True,neutral
12,4,7,Econet has been trash this weekend.,ChrisCharamba,econet has been trash this weekend ,"['econet', 'has', 'been', 'trash', 'this', 'weekend']",e,True,neutral
3,0,2,Tired of the constant Econet covfefe.,Dobie_M,tired of the constant econet covfefe ,"['tired', 'of', 'the', 'constant', 'econet', 'covfefe']",e,True,neg
6,2,5,Econet is ,kenniekays,econet is ,"['econet', 'is']",e,True,neutral
4,1,2,"Recharge vouchers are available at the nearest TelOne Client Service centre, TM PickNPay, OK, Bon Marche, Choppies and NetOne shops #TelOnepic.twitter.com/hlgVmAOkIn",TelOneZW,recharge vouchers are available at the nearest telone client service centre  tm picknpay  ok  bon marche  choppies and netone shops #telone,"['recharge', 'vouchers', 'are', 'available', 'at', 'the', 'nearest', 'telone', 'client', 'service', 'centre', 'tm', 'picknpay', 'ok', 'bon', 'marche', 'choppies', 'and', 'netone', 'shops', '#telone']",c,True,neutral
3,1,2,See what I mean even Econet doesn't even use authentic zinbabwean images @TinoNyandoro @KennedyFambapic.twitter.com/KwCpgAhCbH,TheeKuda,see what i mean even econet doesn t even use authentic zinbabwean images  tinonyandoro  kennedyfamba,"['see', 'what', 'i', 'mean', 'even', 'econet', 'doesn', 't', 'even', 'use', 'authentic', 'zinbabwean', 'images', 'tinonyandoro', 'kennedyfamba']",e,True,neg
13,2,13,"Good News Kadoma, Chegutu, Karoi #WiFInKombis has arrived! Look out for Kombis with Econet Wi-Fi Zones. Browse, stream & download on the go!",KuimbaY,good news kadoma  chegutu  karoi #wifinkombis has arrived  look out for kombis with econet wi fi zones  browse  stream   download on the  ,"['good', 'news', 'kadoma', 'chegutu', 'karoi', '#wifinkombis', 'has', 'arrived', 'look', 'out', 'for', 'kombis', 'with', 'econet', 'wi', 'fi', 'zones', 'browse', 'stream', 'download', 'on', 'the', 'go']",e,True,neutral
24,1,9,#elevateyouthzw: The youths listen attentively as @JabangwePNN Econet GM of Ecocash shares her journey to success @263Chat @econetzimbabwepic.twitter.com/pXbQ1MjRhI,ShingieMuringi1,#elevateyouthzw  the youths listen attentively as  jabangwepnn econet gm of ecocash shares her journey to success     chat  econet,"['#elevateyouthzw', 'the', 'youths', 'listen', 'attentively', 'as', 'jabangwepnn', 'econet', 'gm', 'of', 'ecocash', 'shares', 'her', 'journey', 'to', 'success', 'chat', 'econetzimbabwe']",e,True,neutral
9,1,6,This has been kept under the wraps.. #ElevateYouthZW this smells Econet all around. They have kept this under wraps  https://www.pscp.tv/w/bAp-eTF6WUViZ2FHeUdOUWV8MURYeHl5WHFhcXl4TcEO1gax_xmf4jPtvSRP_Lmd5ZfLZ8uwlHFbx0YiAVjW …,TVYangu,this has been kept under the wraps   #elevateyouthzw this smells econet all around  they have kept this under wraps    ,"['this', 'has', 'been', 'kept', 'under', 'the', 'wraps', '#elevateyouthzw', 'this', 'smells', 'econet', 'all', 'around', 'they', 'have', 'kept', 'this', 'under', 'wraps']",e,True,neutral
5,0,7,"Attention Gweru, @GweruCityPR ... #WiFiInKombis is now in your town! Look out for selected kombis with Econet Wi-Fi hotspots.",KuimbaY,attention gweru   gwerucitypr     #wifiinkombis is now in your town  look out for selected kombis with econet wi fi hotspots ,"['attention', 'gweru', 'gwerucitypr', '#wifiinkombis', 'is', 'now', 'in', 'your', 'town', 'look', 'out', 'for', 'selected', 'kombis', 'with', 'econet', 'wi', 'fi', 'hotspots']",e,True,neutral
7,0,4,No need to call helpline shandisa My Econet App. Download it today pic.twitter.com/IwnKnOgq8b,mutasawacho,no need to call helpline shandisa my econet app  download it today ,"['no', 'need', 'to', 'call', 'helpline', 'shandisa', 'my', 'econet', 'app', 'download', 'it', 'today']",e,True,neg
3,1,3,"Hear hear hear the question is whether God is on NetOne, Telecel or Econet line because we have some NetOne to NetOne free minutes here https://twitter.com/emiemag29/status/870703107675639808 …",OpenParlyZw,hear hear hear the question is whether god is on netone  telecel or econet line because we have some netone to netone free minutes here   ,"['hear', 'hear', 'hear', 'the', 'question', 'is', 'whether', 'god', 'is', 'on', 'netone', 'telecel', 'or', 'econet', 'line', 'because', 'we', 'have', 'some', 'netone', 'to', 'netone', 'free', 'minutes', 'here']",ec,True,neg
58,3,57,"""If you don't have local knowledge you're going to fail,"" says Econet CEO, Hardy Pemhiwa. pic.twitter.com/XPUnoEzzbP",CNNAfrica, if you don t have local knowledge you  going to fail   says econet ceo  hardy pemhiwa  ,"['if', 'you', 'don', 't', 'have', 'local', 'knowledge', 'you', 're', 'going', 'to', 'fail', 'says', 'econet', 'ceo', 'hardy', 'pemhiwa']",e,True,neg
5,1,3,Please @stewardbank why are you saying I've got an overdraft what the actual fuck?,ZEZURUROCKSTAR,please  steward why are you saying i ve got an overdraft what the actual fuck ,"['please', 'stewardbank', 'why', 'are', 'you', 'saying', 'i', 've', 'got', 'an', 'overdraft', 'what', 'the', 'actual', 'fuck']",e,True,neg
5,0,7,Econet Wireless Zimbabwe posts 10 pct fall in full year profit http://ow.ly/LBLG30cbf6r pic.twitter.com/Q8mK7O2FKi,cnbcafrica,econet   posts    pct fall in full year profit  ,"['econet', 'wireless', 'zimbabwe', 'posts', 'pct', 'fall', 'in', 'full', 'year', 'profit']",e,True,neutral
9,0,6,"Hardy Pemhiwa, CEO, @econetzimbabwe explains how Econet is dominating broadband investments at #ACF2017 @CNNAfrica http://edition.cnn.com/videos/world/2017/05/23/marketplace-africa-hardy-pemhiwa-econet-broadband-media-b.cnn …",africaceoforum,hardy pemhiwa  ceo   econet explains how econet is dominating broadband investments at #acf      cnnafrica   ,"['hardy', 'pemhiwa', 'ceo', 'econetzimbabwe', 'explains', 'how', 'econet', 'is', 'dominating', 'broadband', 'investments', 'at', '#acf', 'cnnafrica']",e,True,neutral
15,1,2,"Enjoying Ecocash in Zimbabwe, even I couldn't find better mobile money like Ecocash in Dubai.",RobinMichael,enjoying ecocash in   even i couldn t find better mobile money like ecocash in dubai ,"['enjoying', 'ecocash', 'in', 'zimbabwe', 'even', 'i', 'couldn', 't', 'find', 'better', 'mobile', 'money', 'like', 'ecocash', 'in', 'dubai']",e,True,neg
1,1,2,"So last year Steward Bank made as much profit as the Econet telecoms segment 

I didn't know this. 

I'm still trying to process it.",tino_54,so last year steward  made as much profit as the econet telecoms segment   i didn t know this    i m still trying to process it ,"['so', 'last', 'year', 'steward', 'bank', 'made', 'as', 'much', 'profit', 'as', 'the', 'econet', 'telecoms', 'segment', 'i', 'didn', 't', 'know', 'this', 'i', 'm', 'still', 'trying', 'to', 'process', 'it']",e,True,neg
3,1,0,#StewardBankWTF are you running a ponzi scheme? @stewardbank,ZEZURUROCKSTAR,#stewardwtf are you running a ponzi scheme   steward,"['#stewardbankwtf', 'are', 'you', 'running', 'a', 'ponzi', 'scheme', 'stewardbank']",e,True,neutral
4,0,5,On point. Masiyiwa had to relocate and have the ECONET HQ in SA!! So much for black empowerment. Suck up to ZANU-PF or get frustrated!!,ptembo,on point  masiyiwa had to relocate and have the econet hq in sa   so much for black empowerment  suck up to zanu pf or get frustrated  ,"['on', 'point', 'masiyiwa', 'had', 'to', 'relocate', 'and', 'have', 'the', 'econet', 'hq', 'in', 'sa', 'so', 'much', 'for', 'black', 'empowerment', 'suck', 'up', 'to', 'zanu', 'pf', 'or', 'get', 'frustrated']",e,True,neutral
6,0,1,#263Tech: NetOne’s One Fusion Offensive Targets Churches http://263chat.com/263tech-netones-one-fusion-offensive-targets-churches/ … via @263Chat #263Chat #Twimbos @NetOneCellular,SirNige,#   tech  netone s one fusion offensive targets churches    via     chat #   chat #twimbos  netone,"['#', 'tech', 'netone', 's', 'one', 'fusion', 'offensive', 'targets', 'churches', 'via', 'chat', '#', 'chat', '#twimbos', 'netonecellular']",c,True,neutral
2,1,5,NavdeepKapur: We continue to reinvent ourselves as Econet thus providing expanded business opportunities for our channel partners @tnavdeeppic.twitter.com/sL0OPtR0IF,ivy_ropah,navdeepkapur  we continue to reinvent ourselves as econet thus providing expanded business opportunities for our channel partners  tnavdeep,"['navdeepkapur', 'we', 'continue', 'to', 'reinvent', 'ourselves', 'as', 'econet', 'thus', 'providing', 'expanded', 'business', 'opportunities', 'for', 'our', 'channel', 'partners', 'tnavdeep']",e,True,neutral
5,1,3,Telecel will be the next example of how ZImbabwe's government kills companies.,butler_263,telecel will be the next example of how  s government kills companies ,"['telecel', 'will', 'be', 'the', 'next', 'example', 'of', 'how', 'zimbabwe', 's', 'government', 'kills', 'companies']",c,True,neutral
17,2,7,"I have decided to suspend my relationship with Dstv & move to Zimbabwe's Kwesé TV service! #ProudlyZimbabwean, #KweséTV #Econet pic.twitter.com/AToPuCncT6",TapiwaMunjoma,i have decided to suspend my relationship with dstv   move to  s kwes  tv service  #proudlyan  #kwes tv #econet ,"['i', 'have', 'decided', 'to', 'suspend', 'my', 'relationship', 'with', 'dstv', 'move', 'to', 'zimbabwe', 's', 'kwes', 'tv', 'service', '#proudlyzimbabwean', '#kwes', 'tv', '#econet']",e,True,neg
9,1,12,#SmartDataNetwork breaking new ground @econetzimbabwe @econet_supportpic.twitter.com/nlW24ADZ9d,Otis_Mak,#smartdatanetwork breaking new ground  econet  econet support,"['#smartdatanetwork', 'breaking', 'new', 'ground', 'econetzimbabwe', 'econet', 'support']",e,True,neutral
3,0,1,@stewardbank let's go! #HIFA2017,hifa_Official, steward let s   #hifa    ,"['stewardbank', 'let', 's', 'go', '#hifa']",e,True,neg
8,0,11,Drama on access to finance by Shurugwi farmers who accessed finance from @stewardbank @SNVZimbabwe @LFSPZimpic.twitter.com/7xT9HSUWZw,ctnyagumbo,drama on access to finance by shurugwi farmers who accessed finance from  steward  snv  lfspzim,"['drama', 'on', 'access', 'to', 'finance', 'by', 'shurugwi', 'farmers', 'who', 'accessed', 'finance', 'from', 'stewardbank', 'snvzimbabwe', 'lfspzim']",e,True,neutral
7,1,4,#One-FiLaunch NetOne to launch more 'game changing products' within a month @5TalentsZim @capitalkfm @MakombeNyaradzo @napoleonnyanhi,Connmwanawashe,#one filaunch netone to launch more  game changing products  within a month   talentszim  capitalkfm  makombenyaradzo  napoleonnyanhi,"['#one', 'filaunch', 'netone', 'to', 'launch', 'more', 'game', 'changing', 'products', 'within', 'a', 'month', 'talentszim', 'capitalkfm', 'makombenyaradzo', 'napoleonnyanhi']",c,True,neutral
4,0,2,Connecting Africa - How Econet Helped to Bring Netflix to Africa http://www.connectingafrica.com/author.asp?doc_id=732326&section_id=530 … via @KNectAfrica,JamesMuritu,connecting africa   how econet helped to bring netflix to africa    via  knectafrica,"['connecting', 'africa', 'how', 'econet', 'helped', 'to', 'bring', 'netflix', 'to', 'africa', 'via', 'knectafrica']",e,True,neutral
26,5,44,How James Ibori chased Econet out of Nigeria over $4.5M bribe – Econet CEO http://omojuwa.com/2017/04/james-ibori-chased-econet-nigeria-4-5m-bribe-econet-ceo/ …,Omojuwa,how james ibori chased econet out of nigeria over     m bribe   econet ceo   ,"['how', 'james', 'ibori', 'chased', 'econet', 'out', 'of', 'nigeria', 'over', 'm', 'bribe', 'econet', 'ceo']",e,True,neutral
3,3,2,Econet added Twitter to the WhatsApp bundle. ,YoungMudhara,econet added  to the whatsapp   ,"['econet', 'added', 'to', 'the', 'whatsapp', 'bundle']",e,True,neutral
13,6,15,"For a WHOLE CABINET minister, to go & ""commission"" 12 cars at Netone!!  We are indeed a pathetic lot. Same guy who opened internet cafes pic.twitter.com/eq5O67brG1",matigary,for a whole cabinet minister  to     commission     cars at netone    we are indeed a pathetic lot  same guy who opened internet cafes ,"['for', 'a', 'whole', 'cabinet', 'minister', 'to', 'go', 'commission', 'cars', 'at', 'netone', 'we', 'are', 'indeed', 'a', 'pathetic', 'lot', 'same', 'guy', 'who', 'opened', 'internet', 'cafes']",c,True,neutral
5,4,1,Minister commissions NetOne fleet http://www.herald.co.zw/minister-commissions-netone-fleet/ …pic.twitter.com/ecHSoiNyAs,HeraldZimbabwe,minister commissions netone fleet   ,"['minister', 'commissions', 'netone', 'fleet']",c,True,neutral
2,0,4,Another first from econet pic.twitter.com/ZnsoWE2Dm6,RutendoCee,another first from econet ,"['another', 'first', 'from', 'econet']",e,True,neutral
