,created_at,likes,replies,retweets,text,tweet_id,user_id,user_name,user_screen_name
1738,1526706053000.0,34,0,39,"Bravo i got my puk without calling 111. Its simple, fast and reliable. @petermasaraneyi @gamuposah @kwarilyn @smagaya2005 @simbamuswe1 @nond2424 @GiftSaini1 @Techzim @TechnoMagZw @263Chat @econet_supportpic.twitter.com/JKS8rENNt4",997703618924109824,755301988808654848,casy mugowe,casy_mugowe
1739,1526682638000.0,26,23,32,"Tested on Econet: USSD code, *265# is now working to check your voter registration details. #Zimbabwe #SADC #Africa #ZimElections2018pic.twitter.com/nPPC9YojYu",997605407714619392,831607236006932480,Zimbabwe Election 2018,ZimElection2018
1740,1526668052000.0,51,11,53,Voters can also verify their registration details with ZEC by calling the following toll-free phone numbers NETONE 08010265 ECONET 08080265 TELECEL 265 OR VISIT http://www.zec.gov.zw  and check online from 19 to 29 May.  USSD code *265# goes live tomorrow,997544231542710272,84034963,Kudzai M  🇿🇼,kedukudzi
1741,1526558169000.0,48,0,51,Its good for me and my family. Thank u @gamuposah @petermasaraneyi @lod @chidomupotsa @BkayKasanga @EcoSureZW @econet_support @EcoCashZW @1stfuneralpic.twitter.com/VcFsZab0Ox,997083347632427010,755301988808654848,casy mugowe,casy_mugowe
1742,1526556155000.0,15,0,14,"Subscribe with @DailyNewsZim and stay up to date with all the best news local and abroad!
@econetzimbabwe @econet_support @jiantloaded @gamuposah @TMMutisi @chidomupotsa #ThursdayThoughts #Buffon #Celtics #WorldTelecommunicationsDay #LevelPlayingField #Africapic.twitter.com/DDyA82iQIn",997074900627152898,155447467,Tino B. Rusamhu,buzy263
1743,1526556095000.0,19,1,14,"@SupaCollinsM Hon, speaking on how the young and vibrant Netone CEO @LazarusMuchenje responded to the call by government to come and help stir @NetOneCellular in the right direction with his vast expertise.pic.twitter.com/Ow1NmUpNK8",997074649031856128,2269401481,NetOne Cellular,NetOneCellular
1744,1526555848000.0,34,1,14,Hon @SupaCollinsM introducing Telecoms Industry  players in Zimbabwe @TelOneZW @Telecel_Zim @NetOneCellular @econetzimbabwe @AfricomZim @liquidtelecom @PowerTelZW @Min_ICTCS_ZW @Potraz_zw @263Chat @TechnoMagZw @Techzim #WorldTelecommunicationsDaypic.twitter.com/qJQAqQJJhF,997073610656411648,775336109790400512,Potraz,Potraz_zw
1745,1526550096000.0,39,4,21,"NetOne is investing $218 million to improve network connectivity says NetOne CEO Lazarus Muchenje on an interview with @ZiFMStereo
#WorldTelecommunicationsDay pic.twitter.com/4j5xWW2K8c",997049487880318976,2269401481,NetOne Cellular,NetOneCellular
1746,1526541507000.0,22,6,9,"@Wamagaisa did a thread y/day lambasting issuance of a license to @Zimpapers @ali_naka. So did @kholwaninyathi 

These emotions r ill-informed! 
BAZ invited applications in Jan 2018. Econet media, Telone applied got one!

This yadayada is utterly misplaced @Auzqn @ZimMediaReviewpic.twitter.com/ncFDRjgHS5",997013463250677761,4926928720,mmatigari,matigary
1747,1526460311000.0,19,5,14,"Zimpapers has not been given a TV license. 

They have only been given a content distribution service (same as the likes of TelOne and Econet). 

They may get one in future, of course https://twitter.com/zenzele/status/996655097349398529 …",996672900169109504,3000984971,Zim Media Review,ZimMediaReview
1748,1526458488000.0,29,4,21,"Top of the morning Zimbabwe, what a wonderful Wednesday . Have a great day all day and don’t forget to get your OneMoney card from Netone.@NetOneCellular @OneMoneyZw @OneFusionZW @263Chat @Min_ICTCS_ZW @MontrinaC @ShereniDr @SibusisiweNdhl2pic.twitter.com/P0qPGanZE5",996665254984798208,1865412932,Lazarus Muchenje,LazarusMuchenje
1749,1526454272000.0,33,0,32,"Need PUK for your Econet line, dial *111# 'wega' - follow 6 easy steps you get the PUK! #theydothega powered by @econetzimbabwe selfcare solutions @jiantloaded @econet_support @CliffordRuwuyu @NdoroShazpic.twitter.com/aY9PLwdnFA",996647572893716480,141845994,ranga charumbira,ranga187
1750,1526442816000.0,15,0,7,I really doubt they’ve received a TV licence given that digital migration seems to have stalled. Broadcast how? More likely they got the content distribution type licence recently awarded to Econet. https://twitter.com/kholwaninyathi/status/996443594906066945 …,996599521428852737,1128739634,Edmund Kudzayi,EdmundKudzayi
1751,1526404781000.0,76,0,83,Now i can check my records and monitor my airtime. Thank you Econet @mbmavhangeni @Talent7303 @jiantloaded @wenly_b @augmachino @varie06 @econetzimbabwe @econet_support @gamuposah @Nobah4pic.twitter.com/nwUFfVV0Yl,996439989205561345,755301988808654848,casy mugowe,casy_mugowe
1752,1526387570000.0,57,24,22,"It looks like not everything is well at Kwese, they are sending messages to people to renew their subscriptions and with that they get $15 Econet airtime. That's quite the carrot considering that their subscription is $29/month",996367801962156037,90614989,Nqaba Matshazi,nqabamatshazi
1753,1526367666000.0,21,0,25,"Only with the smart data network, do we experience such convenience.. Type Hi on the Econet facebook and Bud-e will assist.@EcoCashZW @econetzimbabwe @Techunzipped @FingazLive @gamuposah @jiantloaded @NdoroShaz #InternationalMothersDaypic.twitter.com/mpDhpqFn88",996284318598213632,836517773773766657,Omega Mudzengi,ojayie12
1754,1526367518000.0,13,0,10,"Quick reminder:
For your added convenience All NetOne shops now open on weekends too. 
Saturday 8am-4pm and Sunday 11am-4pm. 

@NetOneCellular @mildred_kujinga @OneFusionZW @ezvarevashe @GugulethuMpofuupic.twitter.com/jhnz6UjD34",996283697337913344,1567797925,Tatenda Makumborenga,TateMakumboz
1755,1526326931000.0,17,1,2,That time I start to enjoy Twitter econet will remind me I've left with 9MB,996113463020834828,405875771,IamGodSon🇿🇼,Nash_TP
1756,1526307990000.0,15,2,13,"Good News to Midlands subscribers. You can now access Netone services at the following areas; Foodmart Gweru, PH Centre Shurugwi and Mberengwa Netone Booth (Mberengwa Centre) #becausewecare
@TendeukayiM
@ShereniDr
@LazarusMuchenje
@LornaMoffett",996034021229563906,993055563356561408,Sherpard Muyutu,MuyutuSherpard
1757,1526201863000.0,37,3,24,"Happy Mother's Day from NetOne.....
All mothers who visit NetOne shops on Sunday 13 May from 11am to 4pm will receive a free OneMoney debit card plus $5 spending money in their wallet. 

@OneFusionZW @ShereniDr @NetOneCellular @263Chat @muchagove @SibusisiweNdhl2pic.twitter.com/tJbzAydHr3",995588892719026176,1865412932,Lazarus Muchenje,LazarusMuchenje
1758,1526031387000.0,18,1,18,"Fraud can be stopped, but it is all up to YOU. #Ecocash #StopFraud
@EcoCashZW @econetzimbabwe @econet_support @StarFMNews @gamuposah @jiantloaded @chidomupotsa
#FridayFeeIing #Africa #Twimbospic.twitter.com/D5cujdRuEl",994873863656878081,155447467,Tino B. Rusamhu,buzy263
1759,1525945544000.0,20,0,17,"Register on the My Web Self-Care Portal https://goo.gl/77szGb  and use it between now & the 31st of July 2018 to stand a chance of winning a Kwesé Decoder,Umbrella,T-Shirt or a Cap! #SmartDataNetwork
@econetzimbabwe @econet_support @Techzim @gamuposah @jiantloaded
#Twimbospic.twitter.com/t4WlhlcbVc",994513812186419201,155447467,Tino B. Rusamhu,buzy263
1760,1525852303000.0,34,0,36,"That moment when you get some help without calling an agent.Try it out, if in need of help  type Hi on the Econet facebook page and Bud-e will assist you.#customerexperience @econetzimbabwe @gamuposah @jiantloaded @NdoroShaz @StarfmZimbabwe @Techzimpic.twitter.com/EEUIYk5C8f",994122729711374336,836517773773766657,Omega Mudzengi,ojayie12
1761,1525759011000.0,66,9,19,"Women of today think texting them all the time and always checking up on them is nagging, wait until you start receiving chakachaya/ziyawa and ecosure econet messages only ",993731435940012032,2189825769,Tafara Nyambara,tafaranyambara
1762,1525755884000.0,37,2,27,Good morning Zimbabwe have a lovely day all day. Schools open today . Parents remember to pay your fees through NetOne’s OneMoney and get 100% fees back up to $350. Use OneMoney it’s One time!!@NetOneCellular @263Chat @OneFusionZW @dean_plessis @KennedyMateko @dennis_magayapic.twitter.com/wTxfjnKnym,993718318065479685,1865412932,Lazarus Muchenje,LazarusMuchenje
1763,1525720436000.0,978,30,350,"President Kagame meets with Strive Masiyiwa, the Founder and Executive Chairman of Econet and Broadband Commission member on the sidelines of the Broadband Commission working group meeting. pic.twitter.com/s71SSBKzGl",993569641019699201,233953901,Presidency | Rwanda,UrugwiroVillage
1764,1525698326000.0,39,0,35,"Bring Forward Evidence Against Econet: POTRAZ Official A Postal and Telecommunications Regulatory Authority of #Zimbabwe (POTRAZ) top official has jumped to the defense of  the telecommunications giant, Econet Wireless ove... https://263chat.com/bring-forward-evidence-against-econet-potraz-official/ … via @263Chat #Africa #263Chatpic.twitter.com/RbSHfMEpBO",993476904329072641,892792496,263Chat 🇿🇼,263Chat
1765,1525697150000.0,28,0,25,New #263Chat Article: Bring Forward Evidence Against Econet: POTRAZ Official https://ift.tt/2KJsSJC  #Twimbos #Zimbabwe,993471973593362432,892792496,263Chat 🇿🇼,263Chat
1766,1525685820000.0,43,0,21,"Mr. Strive Masiyiwa, Executive Chairman and founder of Econet Group elaborates the importance of opening borders and trading in Africa. Extending appreciation to HE Paul Kagame for spearheading change. #TAS2018 #Rwandapic.twitter.com/3Up2RARyRB",993424449478250497,871681970,Rwanda Broadcasting Agency (RBA),rbarwanda
1767,1525680377000.0,63,7,38,Kwese has finally been awarded three broadcasting licenses through Econet Media by the Broadcasting Authority of Zimbabwe (BAZ) . @kwesetvzw @econetzimbabwe @watchkwese @ekgorimani @drzimuto @mutasawacho @Nobah4 @BizTechHub #Zimbabwe https://innovation-village.com/kwese-tv-finally-lands-broadcasting-license-in-zimbabwe/ … via @Archiemoyo,993401622100357126,1934343295,Tapiwa.Matthew.Mutisi,TMMutisi
1768,1525642544000.0,251,24,66,My nigga Econet Twitter is a struggle. It'll have you text ugly girls and get curved. Musi wauno enda paWiFi uno zviseka.,993242937881432064,934545754403823616,Kairo's Father,dopeboy_zim
1769,1525615046000.0,58,11,23,Netone shops are now open 7 days a week including Sunday till 4pm. visited the east gate shop on the first floor of Eastgate. Wonderful team giving service to the people of Zimbabwe whenever wherever all the time. @263Chat @NetOneCellular @KennedyMateko @OneMoneyZw @OneFusionZWpic.twitter.com/njsx4izb8X,993127601970573312,1865412932,Lazarus Muchenje,LazarusMuchenje
1770,1525516075000.0,27,0,15,"Today I am excited to be attending #HIFA2018 @hifa_Official Sonic Wonderland Dutchy DJs on deck 

Today is #Ecocash Day sponsored by @EcoCashZW @econet_support @econetzimbabwe

Thank you @NLinZimbabwe  for the opportunitypic.twitter.com/EhAsMuvjat",992712488289472512,1057154036,Abigail Ndooka,abbeyndooka
1771,1525414073000.0,162,22,19,Each time l upload a picture on Twitter l have to explain & describe it in full detail because Econet users can't view Twitter Pictures ,992284661077295104,592422807,Dr. Wellence Mujuru,WellenceMujuru
1772,1525413251000.0,90,5,48,Dear Harare Westerners registration is still open at Hre City’s Remembrance Dve Offices until 12 days after nomination court. If you can gather in groups of 6 to 9 ERC can help with a shuttle service if you Econet call them toll free 08080219. Let’s register to decide our fate! https://twitter.com/erczimbabwe/status/992148064449286145 …,992281212461891589,868725470,Jessie F. Majome,JessieFMajome
1773,1525400465000.0,24,1,4,Econet gets broadcasting licence - http://nehandaradio.com/2018/05/04/econet-gets-broadcasting-licence/ …pic.twitter.com/Mlp1OMYPt2,992227583357018112,29531790,Nehanda Radio,NehandaRadio
1774,1525361036000.0,33,2,12,All is set for tonights performance by the sensational Lira tonight on the ZOL Main Stage sponsored by NetOne. Make sure you're part of the crowd tonight and be consumed by the incredible energy that will be on display tonight! @Miss_LIRA #HIFA2018 #NetOne pic.twitter.com/8AqJT13Pu6,992062207998529536,114409609,HIFA,hifa_Official
1775,1525360058000.0,24,0,3,"Founder, Trustee & Artistic Director: Manuel Bagorro along with South African music sensation Lira and NetOne CEO Lazarus Muchenje after today's press conference in preparation for Lira's big performance tonight on the ZOL Main Stage #NetOne @Miss_LIRApic.twitter.com/jxfHTV2kN9",992058105323286528,114409609,HIFA,hifa_Official
1776,1525335281000.0,13,5,13,"Netone, Telecel subscribers can now register for @EcoCashZWpic.twitter.com/dQOU8OGj5G",991954183627689984,321284907,Sharon,sharontawuya1
1777,1525332471000.0,31,1,7,Dear @econet_support Unlike your Twitter scam hopefully this one shows pictures! Imagine 'watching' a TV show without pictures,991942397830533120,892080512092614656,Mr Walker👣,TakuMufambi
1778,1525332250000.0,33,5,14,"Following Govt’s licensing of Econet Media, the company will soon launch @iflixZW. It’s a service like Netflix or Showmax. For such services, a customer pays a subscription to get bundled content like TV shows/moviespic.twitter.com/JluqQcm87i",991941469689864192,3000984971,Zim Media Review,ZimMediaReview
1779,1525268069000.0,145,17,21,People using econet bundles are really missing out on these #IfSlaveryWasaChoice memes. I'm dying ,991672275115106304,2270466078,Saint Sami Posh,hazemajesty
1780,1525185703000.0,90,4,12,"My favorite skin secret goodies. 

And another secret I bought $2 airtime using OneMoney and i got $2 extra for free which I can use to call other Netone users. Can you believe it?Try it! Buy Netone airtime using OneMoney NOW! @OneMoneyZw pic.twitter.com/hhcDMF4Ape",991326808351092737,485907677,Pokello Nare,pokellosexxy
1781,1525095610000.0,33,1,17,Congratulations to the entire @econetzimbabwe team for winning big at the 2018 Zimbabwe International Trade Fair (ZITF) in Bulawayo. Econet won the coveted President’s Award for the Premier Zimbabwe Exhibit and the Best ICT Exhibit Award! pic.twitter.com/E6QjN9kZ31,990948931688456192,14460072,C2 Media,C2Media
1782,1525093197000.0,21,1,10,"@NetOneCellular CEO, @LazarusMuchenje speaks on #NetOne's sponsorship of @hifa_Official Day 4 at a presser where he said, NetOne has always been actively involved in promoting sports, arts and culture in Zimbabwe and it is an avenue that we shall continue to explore going forward pic.twitter.com/AlXTLhBEBU",990938809486446593,732951205660524544,OneFusion,OneFusionZW
1783,1525078862000.0,15,0,13,Did u know you can receive money from the UK via cassava remit and cash out at the following Econet Shops?#ecocashndizvo @econetzimbabwe @EcoCashZW @NdoroShaz @gamuposah @Techunzipped @Techzim @jiantloadedpic.twitter.com/ycejyZY6UD,990878683698221056,836517773773766657,Omega Mudzengi,ojayie12
1784,1525068060000.0,18,4,7,Strive Masiyiwa speaks on being trailed by CIOs across the world & Chiwenga's visit to Econet stand at ZITF >>> https://www.myzimbabwe.co.zw/news/22549-strive-masiyiwa-speaks-on-being-trailed-by-cios-across-the-world-chiwengas-visit-to-econet-stand-at-zitf.html …,990833377426067457,27210124,My Zimbabwe News,myzimbabwenews
1785,1524853900000.0,30,1,18,"That winning feeling! Thank you team @econetzimbabwe for the hard work; thank you #Zimbabwe for the amazing support.
@EcoCashZW @stewardbank @EcoSureZW @KezitoM @Otis_Mak @263Chat #ZITF2018 @ChronicleZim @LovemoreNyatsin @fayaz_kingpic.twitter.com/0tDdHDcfIl",989935123654152194,3288202835,Fungai Mandiveyi,FungaiMandiveyi
